image,n_cells,particles_total,particles_on_background,particles_in_cells_total,particles_on_boundary,particles_inside_not_boundary,mean_particles_per_cell_total,mean_particles_on_boundary_per_cell,mean_particles_inside_not_boundary_per_cell,clusters_count,frac_near_boundary_le_2px,mean_distance_to_boundary_px
colonn3314.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0
colonn3315.png,13.0,125.0,24.0,101.0,2.0,99.0,7.769230769230769,0.15384615384615385,7.615384615384615,90.0,0.06930693069306931,15.64172077178955
colonn3317.png,20.0,125.0,21.0,104.0,2.0,102.0,5.2,0.1,5.1,113.0,0.0673076923076923,30.214399337768555
colonn332.png,1.0,125.0,15.0,110.0,7.0,103.0,110.0,7.0,103.0,16.0,0.14545454545454545,11.546730995178223
colonn3320.png,1.0,125.0,45.0,80.0,11.0,69.0,80.0,11.0,69.0,46.0,0.2875,6.7584662437438965
colonn3321.png,12.0,125.0,18.0,107.0,6.0,101.0,8.916666666666666,0.5,8.416666666666666,96.0,0.102803738317757,19.066757202148438
colonn3322.png,12.0,125.0,18.0,107.0,7.0,100.0,8.916666666666666,0.5833333333333334,8.333333333333334,95.0,0.11214953271028037,20.75603675842285
colonn3327.png,5.0,125.0,20.0,105.0,7.0,98.0,21.0,1.4,19.6,69.0,0.14285714285714285,13.616412162780762
colonn3328.png,5.0,125.0,20.0,105.0,9.0,96.0,21.0,1.8,19.2,76.0,0.13333333333333333,15.069636344909668
colonn3333.png,1.0,125.0,114.0,11.0,11.0,0.0,11.0,11.0,0.0,115.0,1.0,0.0
colonn3334.png,28.0,125.0,21.0,104.0,0.0,104.0,3.7142857142857144,0.0,3.7142857142857144,116.0,0.038461538461538464,24.189617156982422
colonn3335.png,28.0,125.0,20.0,105.0,6.0,99.0,3.75,0.21428571428571427,3.5357142857142856,109.0,0.14285714285714285,15.574835777282715
colonn3337.png,7.0,125.0,14.0,111.0,2.0,109.0,15.857142857142858,0.2857142857142857,15.571428571428571,89.0,0.04504504504504504,30.448505401611328
colonn3338.png,17.0,125.0,20.0,105.0,6.0,99.0,6.176470588235294,0.35294117647058826,5.823529411764706,105.0,0.10476190476190476,20.424043655395508
colonn3340.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0
colonn3341.png,1.0,125.0,24.0,101.0,6.0,95.0,101.0,6.0,95.0,33.0,0.13861386138613863,12.915107727050781
colonn3342.png,6.0,125.0,16.0,109.0,6.0,103.0,18.166666666666668,1.0,17.166666666666668,73.0,0.13761467889908258,14.77436637878418
colonn3343.png,1.0,125.0,39.0,86.0,9.0,77.0,86.0,9.0,77.0,40.0,0.19767441860465115,9.39694595336914
colonn3344.png,7.0,125.0,23.0,102.0,6.0,96.0,14.571428571428571,0.8571428571428571,13.714285714285714,72.0,0.08823529411764706,19.883182525634766
colonn3346.png,48.0,125.0,19.0,106.0,1.0,105.0,2.2083333333333335,0.020833333333333332,2.1875,114.0,0.04716981132075472,29.01723289489746
colonn3347.png,11.0,125.0,20.0,105.0,5.0,100.0,9.545454545454545,0.45454545454545453,9.090909090909092,86.0,0.08571428571428572,14.5043363571167
colonn3348.png,29.0,125.0,20.0,105.0,1.0,104.0,3.6206896551724137,0.034482758620689655,3.586206896551724,112.0,0.01904761904761905,35.59358596801758
colonn3353.png,14.0,125.0,27.0,98.0,4.0,94.0,7.0,0.2857142857142857,6.714285714285714,98.0,0.10204081632653061,19.765178680419922
colonn3355.png,2.0,125.0,25.0,100.0,8.0,92.0,50.0,4.0,46.0,40.0,0.12,12.340514183044434
colonn3362.png,27.0,125.0,21.0,104.0,4.0,100.0,3.8518518518518516,0.14814814814814814,3.7037037037037037,114.0,0.125,21.47046661376953
colonn3369.png,16.0,125.0,21.0,104.0,7.0,97.0,6.5,0.4375,6.0625,96.0,0.125,17.553300857543945
colonn337.png,11.0,125.0,26.0,99.0,3.0,96.0,9.0,0.2727272727272727,8.727272727272727,102.0,0.1111111111111111,19.137069702148438
colonn3370.png,9.0,125.0,17.0,108.0,2.0,106.0,12.0,0.2222222222222222,11.777777777777779,94.0,0.12037037037037036,15.723769187927246
colonn3371.png,1.0,125.0,33.0,92.0,6.0,86.0,92.0,6.0,86.0,33.0,0.20652173913043478,10.644220352172852
colonn3372.png,20.0,125.0,15.0,110.0,8.0,102.0,5.5,0.4,5.1,107.0,0.11818181818181818,18.92525291442871
colonn3373.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0
colonn3374.png,11.0,125.0,19.0,106.0,5.0,101.0,9.636363636363637,0.45454545454545453,9.181818181818182,98.0,0.09433962264150944,18.163314819335938
colonn3375.png,30.0,125.0,19.0,106.0,3.0,103.0,3.533333333333333,0.1,3.433333333333333,105.0,0.07547169811320754,16.608543395996094
colonn3377.png,15.0,125.0,20.0,105.0,4.0,101.0,7.0,0.26666666666666666,6.733333333333333,99.0,0.0761904761904762,17.543676376342773
colonn3378.png,15.0,125.0,19.0,106.0,6.0,100.0,7.066666666666666,0.4,6.666666666666667,96.0,0.12264150943396226,17.45009994506836
colonn3379.png,5.0,125.0,22.0,103.0,3.0,100.0,20.6,0.6,20.0,72.0,0.06796116504854369,18.793447494506836
colonn338.png,5.0,125.0,23.0,102.0,7.0,95.0,20.4,1.4,19.0,58.0,0.17647058823529413,14.22081470489502
colonn3380.png,7.0,125.0,27.0,98.0,6.0,92.0,14.0,0.8571428571428571,13.142857142857142,75.0,0.09183673469387756,20.145261764526367
colonn3383.png,19.0,125.0,16.0,109.0,9.0,100.0,5.7368421052631575,0.47368421052631576,5.2631578947368425,111.0,0.13761467889908258,20.053937911987305
colonn3384.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn3385.png,12.0,125.0,19.0,106.0,3.0,103.0,8.833333333333334,0.25,8.583333333333334,108.0,0.07547169811320754,20.66765594482422
colonn3386.png,10.0,125.0,21.0,104.0,5.0,99.0,10.4,0.5,9.9,84.0,0.1346153846153846,14.336716651916504
colonn3390.png,18.0,125.0,19.0,106.0,5.0,101.0,5.888888888888889,0.2777777777777778,5.611111111111111,101.0,0.09433962264150944,16.07418441772461
colonn3398.png,7.0,125.0,23.0,102.0,3.0,99.0,14.571428571428571,0.42857142857142855,14.142857142857142,90.0,0.0784313725490196,27.634193420410156
colonn340.png,30.0,125.0,18.0,107.0,1.0,106.0,3.566666666666667,0.03333333333333333,3.533333333333333,116.0,0.08411214953271028,32.218536376953125
colonn3400.png,3.0,125.0,24.0,101.0,4.0,97.0,33.666666666666664,1.3333333333333333,32.333333333333336,62.0,0.09900990099009901,19.201032638549805
colonn3401.png,2.0,125.0,33.0,92.0,6.0,86.0,46.0,3.0,43.0,54.0,0.13043478260869565,13.741852760314941
colonn3402.png,2.0,125.0,24.0,101.0,4.0,97.0,50.5,2.0,48.5,35.0,0.10891089108910891,12.732048034667969
colonn3403.png,1.0,125.0,28.0,97.0,7.0,90.0,97.0,7.0,90.0,45.0,0.09278350515463918,15.629753112792969
colonn3404.png,3.0,125.0,23.0,102.0,3.0,99.0,34.0,1.0,33.0,46.0,0.10784313725490197,16.777667999267578
colonn3405.png,6.0,125.0,26.0,99.0,5.0,94.0,16.5,0.8333333333333334,15.666666666666666,110.0,0.1111111111111111,24.33827781677246
colonn341.png,24.0,125.0,31.0,94.0,5.0,89.0,3.9166666666666665,0.20833333333333334,3.7083333333333335,111.0,0.11702127659574468,14.213142395019531
colonn3410.png,35.0,125.0,19.0,106.0,6.0,100.0,3.0285714285714285,0.17142857142857143,2.857142857142857,112.0,0.10377358490566038,16.657039642333984
colonn3412.png,1.0,125.0,19.0,106.0,0.0,106.0,106.0,0.0,106.0,36.0,0.02830188679245283,20.97703742980957
colonn3417.png,13.0,125.0,22.0,103.0,4.0,99.0,7.923076923076923,0.3076923076923077,7.615384615384615,103.0,0.13592233009708737,23.05002784729004
colonn3418.png,3.0,125.0,20.0,105.0,6.0,99.0,35.0,2.0,33.0,41.0,0.12380952380952381,12.559446334838867
colonn3419.png,18.0,125.0,22.0,103.0,7.0,96.0,5.722222222222222,0.3888888888888889,5.333333333333333,104.0,0.0970873786407767,18.57611083984375
colonn342.png,22.0,125.0,35.0,90.0,4.0,86.0,4.090909090909091,0.18181818181818182,3.909090909090909,116.0,0.06666666666666667,19.678438186645508
colonn3421.png,19.0,125.0,35.0,90.0,7.0,83.0,4.7368421052631575,0.3684210526315789,4.368421052631579,105.0,0.12222222222222222,15.232610702514648
colonn3422.png,6.0,125.0,23.0,102.0,5.0,97.0,17.0,0.8333333333333334,16.166666666666668,91.0,0.13725490196078433,13.415423393249512
colonn3423.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0
colonn3424.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0
colonn3425.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn3427.png,4.0,125.0,16.0,109.0,6.0,103.0,27.25,1.5,25.75,84.0,0.07339449541284404,18.584957122802734
colonn343.png,13.0,125.0,25.0,100.0,5.0,95.0,7.6923076923076925,0.38461538461538464,7.3076923076923075,104.0,0.12,17.199050903320312
colonn3431.png,2.0,125.0,22.0,103.0,2.0,101.0,51.5,1.0,50.5,71.0,0.07766990291262135,19.340545654296875
colonn3432.png,21.0,125.0,23.0,102.0,1.0,101.0,4.857142857142857,0.047619047619047616,4.809523809523809,111.0,0.049019607843137254,19.093212127685547
colonn3436.png,19.0,125.0,18.0,107.0,4.0,103.0,5.631578947368421,0.21052631578947367,5.421052631578948,110.0,0.07476635514018691,30.016162872314453
colonn3437.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0
colonn3438.png,3.0,125.0,21.0,104.0,10.0,94.0,34.666666666666664,3.3333333333333335,31.333333333333332,31.0,0.23076923076923078,9.978940963745117
colonn3439.png,5.0,125.0,21.0,104.0,4.0,100.0,20.8,0.8,20.0,75.0,0.125,15.466790199279785
colonn3443.png,9.0,125.0,22.0,103.0,7.0,96.0,11.444444444444445,0.7777777777777778,10.666666666666666,79.0,0.1941747572815534,12.259132385253906
colonn3444.png,10.0,125.0,16.0,109.0,6.0,103.0,10.9,0.6,10.3,80.0,0.11009174311926606,12.587430000305176
colonn3448.png,9.0,125.0,18.0,107.0,6.0,101.0,11.88888888888889,0.6666666666666666,11.222222222222221,90.0,0.14018691588785046,14.583619117736816
colonn3449.png,2.0,125.0,27.0,98.0,6.0,92.0,49.0,3.0,46.0,37.0,0.12244897959183673,15.85658073425293
colonn345.png,10.0,125.0,28.0,97.0,2.0,95.0,9.7,0.2,9.5,98.0,0.15463917525773196,15.135553359985352
colonn3450.png,18.0,125.0,25.0,100.0,3.0,97.0,5.555555555555555,0.16666666666666666,5.388888888888889,112.0,0.05,19.400232315063477
colonn3451.png,22.0,125.0,21.0,104.0,3.0,101.0,4.7272727272727275,0.13636363636363635,4.590909090909091,105.0,0.057692307692307696,23.581451416015625
colonn3452.png,10.0,125.0,20.0,105.0,5.0,100.0,10.5,0.5,10.0,107.0,0.09523809523809523,20.744131088256836
colonn3453.png,11.0,125.0,15.0,110.0,2.0,108.0,10.0,0.18181818181818182,9.818181818181818,106.0,0.08181818181818182,21.840869903564453
colonn3455.png,10.0,125.0,20.0,105.0,7.0,98.0,10.5,0.7,9.8,100.0,0.10476190476190476,19.969905853271484
colonn3457.png,4.0,125.0,17.0,108.0,3.0,105.0,27.0,0.75,26.25,88.0,0.06481481481481481,15.212885856628418
colonn3459.png,1.0,125.0,27.0,98.0,7.0,91.0,98.0,7.0,91.0,29.0,0.19387755102040816,11.32440185546875
colonn346.png,12.0,125.0,26.0,99.0,3.0,96.0,8.25,0.25,8.0,98.0,0.08080808080808081,20.41126823425293
colonn3462.png,1.0,125.0,109.0,16.0,16.0,0.0,16.0,16.0,0.0,106.0,1.0,0.0
colonn3463.png,11.0,125.0,20.0,105.0,2.0,103.0,9.545454545454545,0.18181818181818182,9.363636363636363,90.0,0.06666666666666667,16.97530174255371
colonn3465.png,6.0,125.0,28.0,97.0,7.0,90.0,16.166666666666668,1.1666666666666667,15.0,77.0,0.15463917525773196,16.857097625732422
colonn3468.png,15.0,125.0,15.0,110.0,5.0,105.0,7.333333333333333,0.3333333333333333,7.0,106.0,0.1,30.984874725341797
colonn3469.png,22.0,125.0,25.0,100.0,7.0,93.0,4.545454545454546,0.3181818181818182,4.2272727272727275,99.0,0.17,11.2904691696167
colonn347.png,25.0,125.0,27.0,98.0,3.0,95.0,3.92,0.12,3.8,116.0,0.08163265306122448,17.781381607055664
colonn3471.png,57.0,125.0,19.0,106.0,6.0,100.0,1.8596491228070176,0.10526315789473684,1.7543859649122806,119.0,0.07547169811320754,21.422338485717773
colonn3472.png,38.0,125.0,12.0,113.0,2.0,111.0,2.973684210526316,0.05263157894736842,2.9210526315789473,113.0,0.035398230088495575,37.10586166381836
colonn3473.png,29.0,125.0,22.0,103.0,6.0,97.0,3.5517241379310347,0.20689655172413793,3.3448275862068964,116.0,0.06796116504854369,24.622772216796875
colonn3477.png,16.0,125.0,24.0,101.0,0.0,101.0,6.3125,0.0,6.3125,109.0,0.07920792079207921,21.400903701782227
colonn3478.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0
colonn3479.png,2.0,125.0,16.0,109.0,4.0,105.0,54.5,2.0,52.5,53.0,0.12844036697247707,17.954376220703125
colonn3480.png,6.0,125.0,20.0,105.0,4.0,101.0,17.5,0.6666666666666666,16.833333333333332,75.0,0.11428571428571428,15.743569374084473
colonn3482.png,13.0,125.0,23.0,102.0,1.0,101.0,7.846153846153846,0.07692307692307693,7.769230769230769,99.0,0.08823529411764706,17.015308380126953
colonn3484.png,9.0,125.0,19.0,106.0,2.0,104.0,11.777777777777779,0.2222222222222222,11.555555555555555,81.0,0.07547169811320754,19.94643783569336
colonn3487.png,4.0,125.0,25.0,100.0,11.0,89.0,25.0,2.75,22.25,37.0,0.23,9.156686782836914
colonn3488.png,24.0,125.0,25.0,100.0,3.0,97.0,4.166666666666667,0.125,4.041666666666667,111.0,0.08,22.412416458129883
colonn349.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
colonn3490.png,2.0,125.0,27.0,98.0,2.0,96.0,49.0,1.0,48.0,65.0,0.07142857142857142,22.108373641967773
colonn3492.png,2.0,125.0,23.0,102.0,4.0,98.0,51.0,2.0,49.0,89.0,0.06862745098039216,36.812774658203125
colonn3493.png,1.0,125.0,31.0,94.0,7.0,87.0,94.0,7.0,87.0,31.0,0.1702127659574468,10.376801490783691
colonn3494.png,11.0,125.0,15.0,110.0,4.0,106.0,10.0,0.36363636363636365,9.636363636363637,100.0,0.05454545454545454,28.537294387817383
colonn3495.png,3.0,125.0,17.0,108.0,8.0,100.0,36.0,2.6666666666666665,33.333333333333336,50.0,0.12962962962962962,14.432127952575684
colonn3496.png,2.0,125.0,24.0,101.0,1.0,100.0,50.5,0.5,50.0,71.0,0.0297029702970297,25.680633544921875
colonn3497.png,16.0,125.0,25.0,100.0,2.0,98.0,6.25,0.125,6.125,105.0,0.03,18.446434020996094
colonn3499.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0
colonn35.png,9.0,125.0,20.0,105.0,5.0,100.0,11.666666666666666,0.5555555555555556,11.11111111111111,84.0,0.12380952380952381,13.682369232177734
colonn3502.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0
colonn3503.png,1.0,125.0,17.0,108.0,4.0,104.0,108.0,4.0,104.0,24.0,0.12962962962962962,14.686731338500977
colonn3505.png,11.0,125.0,17.0,108.0,2.0,106.0,9.818181818181818,0.18181818181818182,9.636363636363637,98.0,0.12037037037037036,18.278846740722656
colonn3508.png,9.0,125.0,25.0,100.0,7.0,93.0,11.11111111111111,0.7777777777777778,10.333333333333334,83.0,0.1,16.035411834716797
colonn3510.png,5.0,125.0,17.0,108.0,8.0,100.0,21.6,1.6,20.0,67.0,0.1388888888888889,12.568831443786621
colonn3512.png,8.0,125.0,13.0,112.0,4.0,108.0,14.0,0.5,13.5,90.0,0.11607142857142858,17.580581665039062
colonn3513.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn3514.png,53.0,125.0,20.0,105.0,3.0,102.0,1.9811320754716981,0.05660377358490566,1.9245283018867925,116.0,0.047619047619047616,41.352840423583984
colonn3515.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn3516.png,12.0,125.0,23.0,102.0,3.0,99.0,8.5,0.25,8.25,100.0,0.0784313725490196,17.546924591064453
colonn3524.png,14.0,125.0,20.0,105.0,2.0,103.0,7.5,0.14285714285714285,7.357142857142857,99.0,0.10476190476190476,17.168014526367188
colonn3527.png,1.0,125.0,30.0,95.0,7.0,88.0,95.0,7.0,88.0,31.0,0.16842105263157894,11.036609649658203
colonn3528.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn3532.png,16.0,125.0,21.0,104.0,2.0,102.0,6.5,0.125,6.375,95.0,0.07692307692307693,19.247840881347656
colonn3533.png,17.0,125.0,28.0,97.0,2.0,95.0,5.705882352941177,0.11764705882352941,5.588235294117647,100.0,0.10309278350515463,21.51801300048828
colonn3534.png,4.0,125.0,24.0,101.0,5.0,96.0,25.25,1.25,24.0,37.0,0.1188118811881188,12.496052742004395
colonn3535.png,16.0,125.0,22.0,103.0,6.0,97.0,6.4375,0.375,6.0625,96.0,0.0970873786407767,13.15189266204834
colonn3536.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0
colonn3537.png,17.0,125.0,17.0,108.0,6.0,102.0,6.352941176470588,0.35294117647058826,6.0,100.0,0.2037037037037037,12.04020881652832
colonn3538.png,20.0,125.0,20.0,105.0,1.0,104.0,5.25,0.05,5.2,107.0,0.047619047619047616,21.197895050048828
colonn354.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0
colonn3540.png,11.0,125.0,20.0,105.0,1.0,104.0,9.545454545454545,0.09090909090909091,9.454545454545455,102.0,0.0380952380952381,28.83989715576172
colonn3541.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0
colonn3544.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn3545.png,2.0,125.0,12.0,113.0,4.0,109.0,56.5,2.0,54.5,107.0,0.04424778761061947,38.508018493652344
colonn3546.png,6.0,125.0,21.0,104.0,7.0,97.0,17.333333333333332,1.1666666666666667,16.166666666666668,75.0,0.09615384615384616,19.230968475341797
colonn3549.png,16.0,125.0,21.0,104.0,10.0,94.0,6.5,0.625,5.875,101.0,0.18269230769230768,14.299662590026855
colonn3552.png,9.0,125.0,19.0,106.0,5.0,101.0,11.777777777777779,0.5555555555555556,11.222222222222221,91.0,0.09433962264150944,17.561275482177734
colonn3554.png,12.0,125.0,19.0,106.0,4.0,102.0,8.833333333333334,0.3333333333333333,8.5,116.0,0.0660377358490566,44.753082275390625
colonn3555.png,15.0,125.0,18.0,107.0,4.0,103.0,7.133333333333334,0.26666666666666666,6.866666666666666,112.0,0.102803738317757,18.616680145263672
colonn3557.png,1.0,125.0,23.0,102.0,4.0,98.0,102.0,4.0,98.0,31.0,0.0784313725490196,18.9955997467041
colonn356.png,3.0,125.0,32.0,93.0,8.0,85.0,31.0,2.6666666666666665,28.333333333333332,42.0,0.17204301075268819,9.747665405273438
colonn3565.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,0.0
colonn3567.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0
colonn3568.png,15.0,125.0,18.0,107.0,4.0,103.0,7.133333333333334,0.26666666666666666,6.866666666666666,93.0,0.11214953271028037,19.734128952026367
colonn357.png,36.0,125.0,23.0,102.0,2.0,100.0,2.8333333333333335,0.05555555555555555,2.7777777777777777,119.0,0.10784313725490197,19.782146453857422
colonn3572.png,11.0,125.0,21.0,104.0,6.0,98.0,9.454545454545455,0.5454545454545454,8.909090909090908,110.0,0.0673076923076923,18.30351448059082
colonn3573.png,14.0,125.0,21.0,104.0,4.0,100.0,7.428571428571429,0.2857142857142857,7.142857142857143,111.0,0.08653846153846154,25.85712432861328
colonn3575.png,11.0,125.0,20.0,105.0,3.0,102.0,9.545454545454545,0.2727272727272727,9.272727272727273,98.0,0.11428571428571428,18.707260131835938
colonn3576.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0
colonn3578.png,14.0,125.0,18.0,107.0,3.0,104.0,7.642857142857143,0.21428571428571427,7.428571428571429,114.0,0.056074766355140186,28.800024032592773
colonn3579.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0
colonn3581.png,3.0,125.0,27.0,98.0,2.0,96.0,32.666666666666664,0.6666666666666666,32.0,55.0,0.04081632653061224,24.505109786987305
colonn3582.png,12.0,125.0,27.0,98.0,2.0,96.0,8.166666666666666,0.16666666666666666,8.0,99.0,0.030612244897959183,22.40504264831543
colonn3583.png,1.0,125.0,30.0,95.0,7.0,88.0,95.0,7.0,88.0,31.0,0.12631578947368421,14.148666381835938
colonn3584.png,21.0,125.0,16.0,109.0,2.0,107.0,5.190476190476191,0.09523809523809523,5.095238095238095,107.0,0.06422018348623854,27.230865478515625
colonn3586.png,1.0,125.0,95.0,30.0,30.0,0.0,30.0,30.0,0.0,91.0,1.0,0.0
colonn3588.png,12.0,125.0,13.0,112.0,4.0,108.0,9.333333333333334,0.3333333333333333,9.0,106.0,0.08928571428571429,20.558855056762695
colonn359.png,7.0,125.0,22.0,103.0,9.0,94.0,14.714285714285714,1.2857142857142858,13.428571428571429,72.0,0.1941747572815534,11.475786209106445
colonn3590.png,6.0,125.0,19.0,106.0,3.0,103.0,17.666666666666668,0.5,17.166666666666668,80.0,0.1320754716981132,11.814996719360352
colonn3591.png,26.0,125.0,20.0,105.0,1.0,104.0,4.038461538461538,0.038461538461538464,4.0,114.0,0.02857142857142857,27.13880729675293
colonn3592.png,18.0,125.0,22.0,103.0,1.0,102.0,5.722222222222222,0.05555555555555555,5.666666666666667,103.0,0.06796116504854369,21.956998825073242
colonn3593.png,26.0,125.0,20.0,105.0,6.0,99.0,4.038461538461538,0.23076923076923078,3.8076923076923075,114.0,0.08571428571428572,25.672122955322266
colonn3598.png,17.0,125.0,25.0,100.0,2.0,98.0,5.882352941176471,0.11764705882352941,5.764705882352941,104.0,0.04,20.795934677124023
colonn3599.png,2.0,125.0,17.0,108.0,3.0,105.0,54.0,1.5,52.5,24.0,0.12962962962962962,14.555205345153809
colonn36.png,13.0,125.0,23.0,102.0,7.0,95.0,7.846153846153846,0.5384615384615384,7.3076923076923075,97.0,0.09803921568627451,15.535530090332031
colonn360.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0
colonn3602.png,22.0,125.0,17.0,108.0,7.0,101.0,4.909090909090909,0.3181818181818182,4.590909090909091,103.0,0.1388888888888889,19.81686782836914
colonn3603.png,24.0,125.0,19.0,106.0,7.0,99.0,4.416666666666667,0.2916666666666667,4.125,106.0,0.11320754716981132,19.307973861694336
colonn3605.png,1.0,125.0,39.0,86.0,14.0,72.0,86.0,14.0,72.0,40.0,0.27906976744186046,6.824769973754883
colonn361.png,2.0,125.0,23.0,102.0,2.0,100.0,51.0,1.0,50.0,77.0,0.06862745098039216,23.740964889526367
colonn3611.png,5.0,125.0,29.0,96.0,7.0,89.0,19.2,1.4,17.8,72.0,0.13541666666666666,11.50512981414795
colonn3612.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0
colonn3613.png,10.0,125.0,17.0,108.0,3.0,105.0,10.8,0.3,10.5,91.0,0.1111111111111111,19.975893020629883
colonn3614.png,16.0,125.0,17.0,108.0,4.0,104.0,6.75,0.25,6.5,96.0,0.08333333333333333,17.97144317626953
colonn3616.png,1.0,125.0,93.0,32.0,29.0,3.0,32.0,29.0,3.0,89.0,1.0,0.10247802734375
colonn362.png,26.0,125.0,19.0,106.0,0.0,106.0,4.076923076923077,0.0,4.076923076923077,114.0,0.03773584905660377,27.45365333557129
colonn3620.png,1.0,125.0,27.0,98.0,10.0,88.0,98.0,10.0,88.0,28.0,0.24489795918367346,9.252900123596191
colonn3623.png,1.0,125.0,33.0,92.0,2.0,90.0,92.0,2.0,90.0,34.0,0.14130434782608695,13.894396781921387
colonn3624.png,1.0,125.0,26.0,99.0,4.0,95.0,99.0,4.0,95.0,27.0,0.08080808080808081,17.263681411743164
colonn3625.png,4.0,125.0,25.0,100.0,1.0,99.0,25.0,0.25,24.75,61.0,0.06,17.190885543823242
colonn3626.png,7.0,125.0,18.0,107.0,9.0,98.0,15.285714285714286,1.2857142857142858,14.0,97.0,0.1588785046728972,16.066904067993164
colonn3627.png,7.0,125.0,29.0,96.0,5.0,91.0,13.714285714285714,0.7142857142857143,13.0,78.0,0.09375,16.709392547607422
colonn3629.png,12.0,125.0,21.0,104.0,6.0,98.0,8.666666666666666,0.5,8.166666666666666,95.0,0.125,16.813486099243164
colonn3633.png,45.0,125.0,32.0,93.0,2.0,91.0,2.066666666666667,0.044444444444444446,2.022222222222222,114.0,0.08602150537634409,17.987613677978516
colonn3634.png,10.0,125.0,18.0,107.0,2.0,105.0,10.7,0.2,10.5,85.0,0.018691588785046728,17.327856063842773
colonn3635.png,18.0,125.0,29.0,96.0,3.0,93.0,5.333333333333333,0.16666666666666666,5.166666666666667,114.0,0.0625,21.371007919311523
colonn3639.png,29.0,125.0,22.0,103.0,3.0,100.0,3.5517241379310347,0.10344827586206896,3.4482758620689653,106.0,0.0970873786407767,22.881153106689453
colonn3643.png,18.0,125.0,21.0,104.0,3.0,101.0,5.777777777777778,0.16666666666666666,5.611111111111111,107.0,0.07692307692307693,19.940792083740234
colonn3644.png,13.0,125.0,21.0,104.0,6.0,98.0,8.0,0.46153846153846156,7.538461538461538,104.0,0.10576923076923077,20.336671829223633
colonn3645.png,1.0,125.0,28.0,97.0,4.0,93.0,97.0,4.0,93.0,28.0,0.09278350515463918,14.963485717773438
colonn3646.png,48.0,125.0,20.0,105.0,3.0,102.0,2.1875,0.0625,2.125,115.0,0.09523809523809523,22.374780654907227
colonn3649.png,32.0,125.0,32.0,93.0,5.0,88.0,2.90625,0.15625,2.75,114.0,0.0967741935483871,28.821958541870117
colonn3650.png,14.0,125.0,23.0,102.0,10.0,92.0,7.285714285714286,0.7142857142857143,6.571428571428571,86.0,0.17647058823529413,8.660317420959473
colonn3653.png,25.0,125.0,28.0,97.0,3.0,94.0,3.88,0.12,3.76,122.0,0.05154639175257732,33.76492691040039
colonn3658.png,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0
colonn366.png,20.0,125.0,29.0,96.0,7.0,89.0,4.8,0.35,4.45,102.0,0.11458333333333333,19.07852554321289
colonn3660.png,29.0,125.0,18.0,107.0,6.0,101.0,3.689655172413793,0.20689655172413793,3.4827586206896552,112.0,0.12149532710280374,17.46280288696289
colonn3661.png,6.0,125.0,24.0,101.0,7.0,94.0,16.833333333333332,1.1666666666666667,15.666666666666666,71.0,0.13861386138613863,13.673249244689941
